name,Price,year,fuel_type,kms_driven,company
Maruti Brezza,1295000.0,2022,Petrol,9000.0,Maruti
Volkswagen Polo,699000.0,2019,Petrol,31000.0,Volkswagen
Tata Tiago,399000.0,2018,Petrol,33709.0,Tata
Maruti Ignis,387000.0,2018,Petrol,123617.0,Maruti
Audi A6,1475000.0,2015,Diesel,31000.0,Audi
Hyundai Santro,485000.0,2019,Cng,45000.0,Hyundai
Maruti Wagon R,295000.0,2014,Cng,82000.0,Maruti
Maruti Celerio,425000.0,2015,Petrol,36400.0,Maruti
Honda Brio,250000.0,2013,Petrol,69000.0,Honda
Fiat Linea,350000.0,2015,Diesel,110000.0,Fiat
Nissan Terrano,645000.0,2016,Diesel,62500.0,Nissan
Renault KWID,460000.0,2021,Petrol,20000.0,Renault
Honda City,458000.0,2014,Petrol,70307.0,Honda
Maruti Ignis,580000.0,2020,Petrol,30000.0,Maruti
Maruti Ignis,517000.0,2022,Petrol,4108.0,Maruti
Hyundai i20,750000.0,2020,Petrol,40000.0,Hyundai
Hyundai i10,213000.0,2012,Petrol,91926.0,Hyundai
Mercedes-Benz E-Class,1450000.0,2014,Diesel,40000.0,Mercedes-Benz
Maruti Ertiga,1100000.0,2021,Cng,40000.0,Maruti
Maruti Baleno,611000.0,2019,Petrol,60000.0,Maruti
Toyota Glanza,745000.0,2021,Petrol,23200.0,Toyota
Hyundai Grand i10,415000.00000000006,2015,Petrol,50000.0,Hyundai
Jeep Compass,1075000.0,2017,Diesel,39000.0,Jeep
Maruti Baleno,550000.0,2016,Petrol,55000.0,Maruti
Tata Altroz,540000.0,2020,Petrol,55000.0,Tata
Renault Triber,540000.0,2019,Petrol,24777.0,Renault
Maruti Vitara Brezza,575000.0,2016,Diesel,50000.0,Maruti
Maruti Swift Dzire,286000.0,2012,Petrol,50854.0,Maruti
Audi A6,890000.0,2014,Diesel,134000.0,Audi
Hyundai Elantra,1280000.0,2019,Petrol,34000.0,Hyundai
Maruti Swift Dzire,356000.0,2014,Petrol,52515.0,Maruti
Fiat Linea,115000.0,2009,Petrol,29582.0,Fiat
Mahindra Scorpio N,1500000.0,2023,Petrol,10000.0,Mahindra
Toyota Corolla Altis,1190000.0,2017,Petrol,41000.0,Toyota
Renault KWID,295000.0,2017,Petrol,57806.0,Renault
Honda City,1000000.0,2019,Petrol,20000.0,Honda
Datsun RediGO,213000.0,2018,Petrol,66227.0,Datsun
Hyundai i10,135000.0,2010,Petrol,100000.0,Hyundai
Tata Tiago,595000.0,2019,Petrol,43220.0,Tata
Hyundai Xcent,300000.0,2015,Petrol,100000.0,Hyundai
Renault KWID,425000.0,2018,Petrol,13500.0,Renault
Tata Tigor,330000.0,2016,Petrol,60000.0,Tata
Maruti Baleno,478000.0,2016,Petrol,43929.0,Maruti
Maruti Wagon R,450000.0,2017,Petrol,70000.0,Maruti
Mahindra XUV500,900000.0,2018,Diesel,70000.0,Mahindra
Maruti Baleno,680000.0,2020,Petrol,50000.0,Maruti
Hyundai i10,135000.0,2010,Petrol,100000.0,Hyundai
Renault KWID,385000.0,2018,Petrol,34250.0,Renault
Honda Brio,240000.0,2012,Petrol,90000.0,Honda
Hyundai Grand i10 Nios,626000.0,2020,Cng,64847.0,Hyundai
Hyundai Creta,1350000.0,2021,Diesel,50000.0,Hyundai
Honda Brio,240000.0,2012,Petrol,90000.0,Honda
Hyundai i10,345000.0,2015,Petrol,62150.0,Hyundai
Maruti Ignis,505000.0,2018,Petrol,41200.0,Maruti
Ford Ecosport,749000.0,2018,Petrol,67000.0,Ford
Hyundai EON,140000.0,2011,Petrol,41705.0,Hyundai
Mahindra Thar,1500000.0,2021,Petrol,9000.0,Mahindra
Maruti Swift,325000.0,2014,Diesel,120000.0,Maruti
Maruti Swift,431000.0,2017,Petrol,55000.0,Maruti
Hyundai Creta,780000.0,2017,Petrol,69000.0,Hyundai
Hyundai i10,170000.0,2009,Petrol,90000.0,Hyundai
Toyota Glanza,530000.0,2019,Petrol,40000.0,Toyota
Maruti Vitara Brezza,949000.0,2021,Petrol,18432.0,Maruti
Honda Amaze,479000.0,2016,Petrol,43584.0,Honda
Maruti Baleno,562000.0,2017,Petrol,17665.0,Maruti
Ford Ecosport,600000.0,2017,Diesel,70000.0,Ford
Tata Tigor,735000.0,2022,Petrol,10203.0,Tata
Hyundai Grand i10,420000.0,2015,Petrol,70000.0,Hyundai
Honda City,549000.0,2015,Petrol,63000.0,Honda
Volkswagen Polo,322000.0,2013,Petrol,45244.0,Volkswagen
Hyundai i10,180000.0,2009,Petrol,80000.0,Hyundai
Maruti Baleno,472000.0,2016,Petrol,77611.0,Maruti
Hyundai Creta,715000.0,2016,Petrol,68000.0,Hyundai
Maruti A-Star,220000.00000000003,2012,Petrol,110000.0,Maruti
Honda City,900000.0,2021,Petrol,30000.0,Honda
Honda City,499000.0,2014,Petrol,67000.0,Honda
Mitsubishi Pajero,857000.0,2014,Diesel,70000.0,Mitsubishi
Maruti Swift,445000.0,2017,Petrol,34568.0,Maruti
Volkswagen Polo,501000.0,2017,Petrol,54101.0,Volkswagen
Toyota Etios Cross,400000.0,2015,Diesel,120000.0,Toyota
Honda Amaze,440000.00000000006,2016,Petrol,67000.0,Honda
Volkswagen Vento,631000.0,2016,Petrol,88952.0,Volkswagen
Maruti Wagon R,545000.0,2019,Petrol,65000.0,Maruti
Honda City,549000.0,2015,Petrol,69000.0,Honda
Maruti Wagon R,243000.00000000003,2012,Petrol,50979.0,Maruti
Audi A4,890000.0,2014,Diesel,95000.0,Audi
Hyundai i20,546000.0,2016,Petrol,58696.0,Hyundai
Hyundai Venue,1090000.0,2022,Petrol,30000.0,Hyundai
Maruti Ignis,575000.0,2020,Petrol,44000.0,Maruti
Land Rover Defender,600000.0,2023,Petrol,1600.0,Land Rover
Maruti Swift Dzire,800000.0,2022,Petrol,30000.0,Maruti
Mahindra Thar,1651000.0000000002,2022,Diesel,35011.0,Mahindra
Tata Nexon,819999.9999999999,2021,Petrol,18110.0,Tata
Mahindra XUV500,545000.0,2014,Diesel,90000.0,Mahindra
Honda WR-V,625000.0,2017,Petrol,24349.0,Honda
Hyundai Creta,800000.0,2019,Diesel,60000.0,Hyundai
Hyundai i20,599000.0,2017,Petrol,81711.0,Hyundai
Land Rover Defender,600000.0,2023,Petrol,101.0,Land Rover
Tata Tiago,725000.0,2022,Cng,30400.0,Tata
Hyundai EON,216000.0,2013,Petrol,23961.0,Hyundai
Toyota Etios Liva,525000.0,2018,Petrol,66300.0,Toyota
Maruti Celerio X,480000.0,2019,Petrol,20802.0,Maruti
Maruti Wagon R Stingray,276000.0,2013,Petrol,54420.0,Maruti
Hyundai Verna,335000.0,2012,Petrol,92000.0,Hyundai
Hyundai Creta,1150000.0,2018,Petrol,59801.0,Hyundai
Maruti Vitara Brezza,985000.0,2020,Petrol,32228.0,Maruti
Mitsubishi Outlander,1550000.0,2012,Petrol,102788.0,Mitsubishi
Honda Amaze,567000.0,2018,Diesel,88594.0,Honda
Hyundai Creta,880000.0000000001,2017,Diesel,33756.0,Hyundai
Honda WR-V,738000.0,2017,Petrol,38192.0,Honda
Honda Amaze,469000.00000000006,2017,Petrol,97411.0,Honda
Honda Jazz,935000.0,2021,Petrol,11077.0,Honda
Hyundai Creta,1290000.0,2020,Diesel,55000.0,Hyundai
Skoda Rapid,765000.0,2016,Petrol,43100.0,Skoda
Ford Ecosport,765000.0,2018,Diesel,82501.0,Ford
Maruti Baleno,524000.0,2016,Petrol,91881.0,Maruti
Maruti Swift,380000.0,2017,Petrol,36000.0,Maruti
Maruti Baleno,621000.0,2018,Petrol,62479.0,Maruti
Mahindra Scorpio,990000.0,2016,Diesel,53000.0,Mahindra
Honda Brio,230000.0,2013,Petrol,51000.0,Honda
Hyundai i20,549000.0,2015,Petrol,63774.0,Hyundai
Honda Amaze,475000.0,2017,Petrol,45000.0,Honda
Hyundai Aura,775000.0,2021,Petrol,21900.0,Hyundai
Hyundai Verna,649000.0,2016,Petrol,27381.0,Hyundai
Maruti Alto 800,290000.0,2017,Cng,54147.0,Maruti
Maruti Wagon R,551000.0,2020,Cng,56716.0,Maruti
Maruti Wagon R,295000.0,2015,Petrol,49000.0,Maruti
Maruti Swift Dzire,485000.0,2016,Petrol,63000.0,Maruti
Tata Indica V2,195000.0,2011,Diesel,77000.0,Tata
Toyota Innova Crysta,1775000.0,2019,Diesel,54000.0,Toyota
Honda City,825000.0,2018,Petrol,55000.0,Honda
Skoda Octavia,1650000.0,2018,Petrol,50000.0,Skoda
Mercedes-Benz GLS,600000.0,2022,Petrol,16000.0,Mercedes-Benz
Hyundai Verna,1016000.0,2019,Petrol,14598.0,Hyundai
Toyota Fortuner,1195000.0,2015,Diesel,96000.0,Toyota
Maruti Vitara Brezza,736000.0,2018,Diesel,40190.0,Maruti
Hyundai Creta,766000.0,2016,Diesel,80000.0,Hyundai
Hyundai Creta,859000.0,2016,Petrol,46445.0,Hyundai
Maruti Ciaz,704000.0,2017,Petrol,65083.0,Maruti
Mercedes-Benz M-Class,1751000.0000000002,2014,Diesel,150000.0,Mercedes-Benz
Honda City,1443000.0,2021,Petrol,5378.0,Honda
Honda City,765000.0,2016,Petrol,63001.0,Honda
Audi A4,950000.0,2014,Diesel,68000.0,Audi
Renault Triber,675000.0,2022,Petrol,15000.0,Renault
Tata Harrier,1400000.0,2020,Diesel,68000.0,Tata
Hyundai Creta,1095000.0,2021,Petrol,24000.0,Hyundai
Honda City,850000.0,2018,Petrol,55000.0,Honda
Mahindra Thar,1485000.0,2020,Diesel,12010.0,Mahindra
Maruti Baleno,621000.0,2020,Petrol,60665.0,Maruti
Hyundai Creta,1120000.0,2021,Petrol,10000.0,Hyundai
Maruti Ertiga,727000.0,2012,Diesel,82896.0,Maruti
Maruti Jimny,1725000.0,2023,Petrol,1000.0,Maruti
Honda City,622000.0,2015,Petrol,57463.0,Honda
Hyundai Creta,1310000.0,2023,Petrol,3100.0,Hyundai
Ford Ecosport,625000.0,2016,Petrol,58716.0,Ford
Hyundai i20,725000.0,2021,Petrol,27000.0,Hyundai
Maruti Baleno,532000.0,2017,Petrol,51017.0,Maruti
Maruti Baleno,710000.0,2022,Petrol,17000.0,Maruti
Toyota Fortuner,1390000.0,2014,Diesel,95000.0,Toyota
Maruti Ciaz,690000.0,2016,Petrol,49000.0,Maruti
Maruti Swift Dzire,350000.0,2013,Petrol,70000.0,Maruti
Kia Sonet,1145000.0,2020,Petrol,29100.0,Kia
Tata Tigor,518000.0,2018,Petrol,57116.0,Tata
Hyundai EON,261000.0,2016,Petrol,56000.0,Hyundai
Honda WR-V,866000.0,2021,Petrol,9343.0,Honda
Hyundai Creta,944000.0,2017,Petrol,90347.0,Hyundai
Ford Aspire,518000.0,2019,Petrol,64668.0,Ford
Honda City,574000.0,2014,Petrol,87313.0,Honda
Honda Jazz,449000.0,2015,Petrol,39000.0,Honda
Honda WR-V,719000.0,2017,Petrol,27684.0,Honda
Ford Figo,507000.0,2019,Petrol,71566.0,Ford
Honda City,665000.0,2015,Petrol,75455.0,Honda
MG Astor,1500000.0,2022,Petrol,10000.0,MG
Hyundai Creta,1052000.0,2018,Petrol,85031.0,Hyundai
Ford Ecosport,930000.0,2020,Diesel,37527.0,Ford
Maruti Vitara Brezza,850000.0,2019,Diesel,80000.0,Maruti
Mahindra XUV500,1300000.0,2018,Diesel,40000.0,Mahindra
Toyota Glanza,625000.0,2020,Petrol,10000.0,Toyota
Audi Q3,1499000.0,2015,Diesel,72011.0,Audi
Maruti Ertiga,735000.0,2016,Petrol,85000.0,Maruti
Ford Ecosport,726000.0,2018,Petrol,36206.0,Ford
Toyota Innova Crysta,1650000.0,2017,Diesel,48011.0,Toyota
Maruti Baleno,688000.0,2019,Petrol,86919.0,Maruti
Mercedes-Benz AMG G 63,600000.0,2022,Petrol,4000.0,Mercedes-Benz
Honda Amaze,365000.0,2014,Cng,69650.0,Honda
Volkswagen Ameo,627000.0,2018,Petrol,41051.0,Volkswagen
Hyundai i10,335000.0,2013,Petrol,52439.0,Hyundai
Maruti Ciaz,528000.0,2014,Petrol,82347.0,Maruti
Maruti Ciaz,511000.00000000006,2014,Petrol,97249.0,Maruti
Maruti Vitara Brezza,849000.0,2018,Diesel,52368.0,Maruti
Honda Amaze,500000.0,2020,Petrol,80000.0,Honda
Honda WR-V,525000.0,2017,Diesel,85162.0,Honda
Maruti Ertiga,775000.0,2017,Petrol,83863.0,Maruti
BMW X7,600000.0,2019,Petrol,9500.0,BMW
Honda Jazz,486000.00000000006,2016,Petrol,62526.0,Honda
Maruti Swift,450000.0,2018,Petrol,40000.0,Maruti
Renault Duster,989000.0,2019,Diesel,35331.0,Renault
Hyundai Santro,526000.0,2019,Petrol,14893.0,Hyundai
Maruti Wagon R,170000.0,2011,Petrol,110000.0,Maruti
Mercedes-Benz S-Class,600000.0,2021,Diesel,7900.0,Mercedes-Benz
Hyundai Grand i10,434000.0,2016,Petrol,55215.0,Hyundai
Honda City,300000.0,2014,Petrol,100000.0,Honda
Hyundai Verna,1103000.0,2021,Diesel,49930.0,Hyundai
Maruti Vitara Brezza,645000.0,2017,Diesel,54000.0,Maruti
Maruti Ertiga,1100000.0,2021,Cng,40000.0,Maruti
Mercedes-Benz M-Class,1570000.0,2014,Diesel,83000.0,Mercedes-Benz
Hyundai i10,130000.0,2011,Petrol,60000.0,Hyundai
Maruti Swift Dzire Tour,300000.0,2018,Cng,100000.0,Maruti
Hyundai i10,85000.0,2009,Petrol,60000.0,Hyundai
Honda Amaze,422000.0,2015,Petrol,67593.0,Honda
Hyundai Creta,1500000.0,2020,Diesel,50000.0,Hyundai
Maruti Baleno,495000.0,2016,Petrol,88882.0,Maruti
Toyota Corolla Altis,815000.0,2016,Petrol,78986.0,Toyota
Maruti Swift Dzire,215000.0,2014,Diesel,100000.0,Maruti
Hyundai i20 Active,502000.0,2015,Petrol,24727.0,Hyundai
Audi Q3,800000.0,2014,Diesel,70000.0,Audi
Mercedes-Benz S-Class,600000.0,2019,Petrol,34000.0,Mercedes-Benz
Honda Jazz,565000.0,2017,Petrol,79328.0,Honda
Maruti Alto K10,280000.0,2017,Petrol,50000.0,Maruti
Maruti Baleno,524000.0,2017,Petrol,62113.0,Maruti
Hyundai Creta,1650000.0,2023,Petrol,2300.0,Hyundai
Toyota Corolla Altis,450000.0,2013,Petrol,120000.0,Toyota
Tata Tiago,315000.0,2018,Diesel,120000.0,Tata
Toyota Corolla Altis,450000.0,2013,Petrol,120000.0,Toyota
Hyundai Creta,1120000.0,2021,Petrol,10000.0,Hyundai
Hyundai Verna,750000.0,2018,Petrol,60000.0,Hyundai
Maruti Baleno,635000.0,2021,Petrol,30000.0,Maruti
Jeep Compass,1110000.0,2018,Diesel,67000.0,Jeep
Hyundai Grand i10,450000.0,2016,Petrol,86183.0,Hyundai
Toyota Etios,260000.0,2013,Diesel,70000.0,Toyota
Maruti Swift,346000.0,2013,Petrol,88991.0,Maruti
Jeep Compass,1475000.0,2019,Petrol,55000.0,Jeep
Maruti S-Presso,479000.0,2021,Cng,62657.0,Maruti
Renault KWID,300000.0,2017,Petrol,16452.0,Renault
Tata Tiago,740000.0,2022,Cng,31029.0,Tata
Maruti Swift,450000.0,2018,Petrol,40000.0,Maruti
Hyundai i20,403000.0,2014,Petrol,46724.0,Hyundai
Mercedes-Benz C-Class,750000.0,2011,Petrol,86000.0,Mercedes-Benz
Mahindra XUV500,800000.0,2015,Diesel,40000.0,Mahindra
Toyota Camry,1425000.0,2015,Petrol,80000.0,Toyota
Toyota Camry,1425000.0,2015,Petrol,70000.0,Toyota
Honda City,660000.0,2016,Petrol,60000.0,Honda
Maruti Wagon R,150000.0,2009,Petrol,60000.0,Maruti
Maruti Ertiga,1100000.0,2021,Cng,40000.0,Maruti
Maruti Celerio,220000.00000000003,2015,Diesel,80000.0,Maruti
Hyundai Grand i10 Nios,676000.0,2021,Cng,71727.0,Hyundai
Mercedes-Benz E-Class,1125000.0,2013,Diesel,73000.0,Mercedes-Benz
Honda WR-V,686000.0,2017,Petrol,85482.0,Honda
Maruti Celerio,260000.0,2016,Cng,60000.0,Maruti
Hyundai Verna,798000.0,2017,Petrol,89581.0,Hyundai
Skoda Rapid,275000.0,2014,Petrol,110000.0,Skoda
Toyota Etios,250000.0,2011,Petrol,69164.0,Toyota
Honda CR-V,1450000.0,2016,Petrol,28000.0,Honda
Maruti Vitara Brezza,787000.0,2018,Diesel,66175.0,Maruti
Tata Tigor,485000.0,2017,Petrol,47001.0,Tata
Toyota Fortuner,1714999.9999999998,2016,Diesel,145000.0,Toyota
Audi A4,1200000.0,2015,Diesel,43600.0,Audi
Hyundai Grand i10,425000.0,2016,Petrol,63521.0,Hyundai
Maruti Swift Dzire,700000.0,2021,Petrol,18021.0,Maruti
Maruti Wagon R,61000.0,2008,Petrol,90000.0,Maruti
Mercedes-Benz G,600000.0,2021,Diesel,38000.0,Mercedes-Benz
Ford Figo,711000.0,2021,Petrol,39076.0,Ford
Maruti Celerio,423000.00000000006,2018,Cng,106848.0,Maruti
Toyota Innova Crysta,1500000.0,2017,Diesel,105000.0,Toyota
Hyundai i10,140000.0,2010,Petrol,111237.0,Hyundai
Volkswagen Polo,715000.0,2018,Petrol,70000.0,Volkswagen
Volvo XC 90,1075000.0,2015,Diesel,95000.0,Volvo
Nissan Magnite,836999.9999999999,2022,Petrol,13278.0,Nissan
Mahindra Thar,1650000.0,2022,Diesel,35000.0,Mahindra
Nissan Magnite,894000.0,2022,Petrol,12255.0,Nissan
Tata Hexa,950000.0,2019,Diesel,67000.0,Tata
Maruti Baleno,650000.0,2019,Diesel,37000.0,Maruti
Maruti SX4 S Cross,595000.0,2017,Diesel,54000.0,Maruti
Honda City,499000.0,2014,Diesel,120000.0,Honda
Maruti Swift Dzire,150000.0,2010,Petrol,70000.0,Maruti
Maruti Celerio,459000.0,2018,Petrol,19717.0,Maruti
Maruti Alto K10,332000.0,2017,Petrol,35495.0,Maruti
Jeep Compass,1550000.0,2018,Petrol,27401.0,Jeep
Maruti S-Presso,427000.0,2019,Petrol,15981.0,Maruti
Hyundai i10,183000.0,2011,Petrol,73052.0,Hyundai
Honda City,571000.0,2014,Petrol,61000.0,Honda
Tata Punch,806000.0,2021,Petrol,15036.0,Tata
BMW 5 Series,1700000.0,2015,Diesel,94000.0,BMW
Hyundai Xcent,525000.0,2018,Petrol,39000.0,Hyundai
Mahindra KUV 100,250000.0,2016,Petrol,90000.0,Mahindra
Skoda Fabia,120000.0,2011,Petrol,90000.0,Skoda
Maruti Wagon R,60000.0,2006,Petrol,120000.0,Maruti
Renault KWID,265000.0,2018,Petrol,30000.0,Renault
Maruti Ignis,519000.00000000006,2022,Petrol,4975.0,Maruti
Maruti Alto 800,249000.00000000003,2014,Cng,48000.0,Maruti
Renault Triber,558000.0,2021,Petrol,36758.0,Renault
Renault Kiger,1025000.0,2022,Petrol,10000.0,Renault
Nissan Magnite,698000.0,2021,Petrol,61882.0,Nissan
Volkswagen Polo,275000.0,2011,Petrol,66000.0,Volkswagen
Maruti Ignis,524000.0,2021,Petrol,6088.0,Maruti
Hyundai i20,675000.0,2018,Petrol,23000.0,Hyundai
Maruti Baleno,546000.0,2018,Petrol,41732.0,Maruti
Maruti Vitara Brezza,775000.0,2019,Diesel,51000.0,Maruti
Hyundai EON,245000.00000000003,2015,Petrol,38000.0,Hyundai
Mahindra XUV500,1000000.0,2016,Diesel,60000.0,Mahindra
Audi Q5,1300000.0,2014,Diesel,92000.0,Audi
Honda Jazz,95000.0,2009,Petrol,90000.0,Honda
Audi Q5,1300000.0,2013,Diesel,92000.0,Audi
Hyundai i20,595000.0,2019,Petrol,49010.0,Hyundai
Maruti Baleno,592000.0,2019,Petrol,26089.0,Maruti
Mahindra Scorpio,520000.0,2014,Diesel,54000.0,Mahindra
Maruti Alto K10,352000.0,2018,Petrol,37302.0,Maruti
Maruti Baleno,890000.0,2021,Petrol,37000.0,Maruti
Maruti Alto 800,258000.0,2015,Petrol,36483.0,Maruti
Hyundai Elantra,775000.0,2015,Petrol,62000.0,Hyundai
Hyundai Creta,1095000.0,2019,Petrol,38010.0,Hyundai
Maruti Celerio,475000.0,2018,Petrol,35123.0,Maruti
Honda City,800000.0,2016,Petrol,43000.0,Honda
Ford Ecosport,738000.0,2019,Diesel,25154.0,Ford
Hyundai Venue,775000.0,2020,Petrol,55000.0,Hyundai
Mahindra Thar,1550000.0,2021,Petrol,14500.0,Mahindra
Hyundai Elantra,575000.0,2013,Petrol,76000.0,Hyundai
Honda Amaze,675000.0,2018,Petrol,58000.0,Honda
Kia Seltos,1650000.0,2020,Petrol,34000.0,Kia
Maruti Baleno,568000.0,2017,Petrol,25367.0,Maruti
Maruti Baleno,548000.0,2017,Petrol,27240.0,Maruti
Hyundai Creta,1150000.0,2020,Diesel,28000.0,Hyundai
Maruti Baleno,503000.0,2016,Petrol,20755.0,Maruti
Toyota Vellfire,600000.0,2023,Petrol,10500.0,Toyota
Mercedes-Benz AMG G 63,600000.0,2023,Petrol,3500.0,Mercedes-Benz
Maruti Swift,379000.0,2014,Petrol,56722.0,Maruti
Honda CR-V,925000.0,2013,Petrol,81000.0,Honda
Maruti A-Star,197000.0,2011,Petrol,55566.0,Maruti
Hyundai Creta,1775000.0,2023,Diesel,4000.0,Hyundai
Hyundai Verna,1650000.0,2023,Petrol,950.0,Hyundai
Mahindra Bolero Power Plus,540000.0,2017,Diesel,71000.0,Mahindra
Hyundai Verna,885000.0,2018,Petrol,35000.0,Hyundai
Maruti Ciaz,600000.0,2016,Petrol,60000.0,Maruti
Mahindra XUV300,965000.0,2021,Petrol,12710.0,Mahindra
Maruti Wagon R,208000.0,2011,Petrol,64694.0,Maruti
Hyundai Grand i10,528000.0,2018,Petrol,21867.0,Hyundai
Tata Tiago,555000.0,2021,Petrol,36247.0,Tata
Maruti Baleno,622000.0,2019,Petrol,55566.0,Maruti
Nissan Magnite,733000.0,2021,Petrol,46318.0,Nissan
Maruti Ciaz,1075000.0,2023,Petrol,7359.0,Maruti
Maruti Vitara Brezza,699000.0,2017,Diesel,27000.0,Maruti
Hyundai Accent,80000.0,2010,Petrol,53000.0,Hyundai
Honda Amaze,250000.0,2013,Diesel,50000.0,Honda
Toyota Corolla Altis,240000.0,2010,Cng,120000.0,Toyota
Honda City,578000.0,2015,Petrol,99373.0,Honda
Ford Ecosport,265000.0,2016,Diesel,120000.0,Ford
Maruti Alto 800,306000.0,2017,Petrol,11815.0,Maruti
Maruti Swift Dzire,549000.0,2016,Petrol,39412.0,Maruti
Maruti Baleno,450000.0,2016,Petrol,60000.0,Maruti
Maruti Swift,536000.0,2018,Petrol,33015.0,Maruti
Honda Brio,235000.0,2012,Petrol,44371.0,Honda
Toyota Land Cruiser 300,600000.0,2023,Diesel,3500.0,Toyota
Maruti Wagon R,304000.0,2013,Petrol,39045.0,Maruti
Hyundai i10,295000.0,2013,Petrol,49000.0,Hyundai
Honda City,1296000.0,2021,Petrol,7936.0,Honda
Audi A6,1075000.0,2014,Diesel,66000.0,Audi
Hyundai EON,295000.0,2016,Petrol,65739.0,Hyundai
Maruti Celerio,425000.0,2016,Petrol,52407.0,Maruti
Hyundai i10,350000.0,2011,Petrol,30000.0,Hyundai
Maruti Wagon R,275000.0,2013,Petrol,86816.0,Maruti
Toyota Etios Liva,415000.00000000006,2015,Petrol,63000.0,Toyota
Tata Tiago,465000.00000000006,2018,Petrol,67000.0,Tata
Audi A4,975000.0,2014,Diesel,59000.0,Audi
Hyundai i20,545000.0,2016,Petrol,68838.0,Hyundai
Hyundai Grand i10,510000.0,2017,Petrol,46835.0,Hyundai
Honda City,1403000.0,2022,Petrol,5242.0,Honda
Maruti Baleno,749000.0,2022,Petrol,17457.0,Maruti
Honda Amaze,435000.0,2015,Petrol,62789.0,Honda
Maruti Alto K10,346000.0,2016,Petrol,33618.0,Maruti
Honda City,205000.0,2010,Petrol,75946.0,Honda
Toyota Fortuner,970000.0,2013,Diesel,230000.0,Toyota
Maruti Wagon R,257000.0,2013,Petrol,87208.0,Maruti
Datsun RediGO,275000.0,2016,Petrol,42736.0,Datsun
Toyota Etios,229000.0,2011,Petrol,55556.0,Toyota
Maruti Brezza,1250000.0,2023,Petrol,2054.0,Maruti
Kia Seltos,1725000.0,2021,Petrol,30120.0,Kia
Hyundai Verna,349000.0,2011,Petrol,32000.0,Hyundai
Honda City,699000.0,2017,Petrol,70000.0,Honda
Toyota Fortuner,1275000.0,2014,Diesel,85000.0,Toyota
Maruti Wagon R,565000.0,2019,Petrol,40000.0,Maruti
Maruti Baleno,722000.0,2019,Petrol,14163.0,Maruti
Mahindra Thar,1685000.0000000002,2022,Diesel,15000.0,Mahindra
Hyundai Aura,803999.9999999999,2020,Petrol,4764.0,Hyundai
Honda City,742000.0,2016,Petrol,69815.0,Honda
Hyundai Creta,910000.0,2018,Diesel,82000.0,Hyundai
Maruti Swift,315000.0,2013,Petrol,75463.0,Maruti
Maruti Wagon R,231000.0,2013,Cng,66000.0,Maruti
Maruti Baleno,557000.0,2017,Petrol,22091.0,Maruti
Hyundai i10,231000.0,2012,Petrol,65000.0,Hyundai
Tata Tiago,369000.0,2016,Petrol,66000.0,Tata
MG Astor,1150000.0,2022,Petrol,15000.0,MG
Maruti Baleno,700000.0,2021,Petrol,30000.0,Maruti
Kia Seltos,1300000.0,2021,Diesel,47000.0,Kia
Maruti Baleno,805000.0000000001,2020,Petrol,35854.0,Maruti
Tata Nexon,735000.0,2018,Petrol,43623.0,Tata
Toyota Etios,441000.0,2015,Petrol,64229.0,Toyota
Renault KWID,397000.0,2019,Petrol,2997.0,Renault
Renault KWID,455000.0,2021,Petrol,9606.0,Renault
Honda Amaze,713000.0,2020,Petrol,41898.0,Honda
Toyota Glanza,737000.0,2021,Petrol,23159.0,Toyota
Ford Ecosport,540000.0,2016,Petrol,53488.0,Ford
Toyota Innova Crysta,1748999.9999999998,2019,Diesel,29000.0,Toyota
Maruti Swift Dzire,627000.0,2019,Petrol,68192.0,Maruti
Kia Seltos,1565000.0,2023,Petrol,600.0,Kia
Maruti Vitara Brezza,772000.0,2018,Diesel,67756.0,Maruti
Maruti SX4 S Cross,587000.0,2017,Diesel,83811.0,Maruti
Maruti Celerio,410000.0,2016,Cng,68000.0,Maruti
Maruti Swift,699000.0,2022,Petrol,4100.0,Maruti
Maruti Swift Dzire,642000.0,2020,Petrol,46243.0,Maruti
Nissan Micra,366000.0,2015,Petrol,52123.0,Nissan
Hyundai Grand i10,447000.0,2015,Petrol,23690.0,Hyundai
Maruti Alto 800,262000.0,2016,Petrol,70879.0,Maruti
Volkswagen Polo,265000.0,2012,Petrol,42000.0,Volkswagen
Honda City,761000.0,2017,Petrol,12651.0,Honda
Honda Amaze,430000.0,2016,Petrol,61000.0,Honda
Maruti Celerio,401000.0,2018,Cng,98705.0,Maruti
Honda Amaze,380000.0,2014,Petrol,28000.0,Honda
Mahindra Bolero Power Plus,825000.0,2020,Diesel,36000.0,Mahindra
Maruti Swift Dzire,635000.0,2017,Diesel,32000.0,Maruti
Maruti Alto K10,340000.0,2017,Petrol,33000.0,Maruti
Hyundai Verna,950000.0,2018,Diesel,68045.0,Hyundai
Maruti Wagon R,392000.0,2018,Petrol,19765.0,Maruti
Mahindra XUV300,1205000.0,2021,Petrol,7076.0,Mahindra
Honda City,743000.0,2017,Petrol,30560.0,Honda
Maruti Celerio,485000.0,2018,Cng,47944.0,Maruti
Hyundai Creta,878999.9999999999,2016,Petrol,78550.0,Hyundai
Hyundai Tucson,1050000.0,2017,Petrol,65000.0,Hyundai
Honda Amaze,462000.0,2017,Petrol,58996.0,Honda
Hyundai i20,509000.0,2015,Petrol,59537.0,Hyundai
